action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1722981,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL210829,,CHEMBL1182084,,0,http://www.openphacts.org/units/Nanomolar,493529,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722982,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.Cl,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL537869,,CHEMBL378981,,0,http://www.openphacts.org/units/Nanomolar,493528,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722983,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL209064,,CHEMBL378981,,0,http://www.openphacts.org/units/Nanomolar,493527,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722984,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL378048,,CHEMBL1184913,,0,http://www.openphacts.org/units/Nanomolar,493526,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722985,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC(F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL210974,,CHEMBL1182086,,0,http://www.openphacts.org/units/Nanomolar,493525,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722986,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cn2ncnc12.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL210621,,CHEMBL1182082,,0,http://www.openphacts.org/units/Nanomolar,493524,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722987,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc2ncnn12.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL209111,,CHEMBL1182069,,0,http://www.openphacts.org/units/Nanomolar,493523,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722988,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2ccc(-c3ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N4CC[C@H](F)C4)cc3)cn2n1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL209710,,CHEMBL1198534,,0,http://www.openphacts.org/units/Nanomolar,493522,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722989,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL379702,,CHEMBL1184947,,0,http://www.openphacts.org/units/Nanomolar,493521,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722990,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL210459,,CHEMBL1182081,,0,http://www.openphacts.org/units/Nanomolar,493520,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722991,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL210999,,CHEMBL1182087,,0,http://www.openphacts.org/units/Nanomolar,493519,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722992,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL377221,,CHEMBL237337,,0,http://www.openphacts.org/units/Nanomolar,493518,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722993,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nncn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL207348,,CHEMBL1182027,,0,http://www.openphacts.org/units/Nanomolar,493517,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722994,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL378673,,CHEMBL1184927,,0,http://www.openphacts.org/units/Nanomolar,493516,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1722995,[],CHEMBL866331,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,CHEMBL1148642,J Med Chem,2006.0,,CHEMBL209162,,CHEMBL1182070,,0,http://www.openphacts.org/units/Nanomolar,493515,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,40000.0
,,1727616,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccccc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '15.22', 'le': '0.28', 'lle': '3.64', 'sei': '9.06'}",CHEMBL379261,,CHEMBL379261,4.77,0,http://www.openphacts.org/units/Nanomolar,483345,=,1,1,=,,IC50,nM,,16985.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,16.985
,,1727662,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1Cc2ccccc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL210522,,CHEMBL210522,,0,http://www.openphacts.org/units/Nanomolar,483360,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727663,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2Cc3ccccc3C2)CN1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '19.97', 'le': '0.37', 'lle': '5.74', 'sei': '8.84'}",CHEMBL210995,,CHEMBL210995,6.76,0,http://www.openphacts.org/units/Nanomolar,483359,=,1,1,=,,IC50,nM,,175.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.175
,,1727664,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CCC(F)(F)C2)C1)N1Cc2ccccc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '13.48', 'le': '0.26', 'lle': '3.34', 'sei': '8.95'}",CHEMBL427219,,CHEMBL427219,4.71,0,http://www.openphacts.org/units/Nanomolar,483358,=,1,1,=,,IC50,nM,,19478.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,19.478
,,1727665,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CC[C@@H](F)C2)C1)N1Cc2ccccc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL378086,,CHEMBL378086,,0,http://www.openphacts.org/units/Nanomolar,483357,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727666,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CC[C@H](F)C2)C1)N1Cc2ccccc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL210590,,CHEMBL210590,,0,http://www.openphacts.org/units/Nanomolar,483356,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727667,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CCSC2)C1)N1Cc2ccccc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '15.04', 'le': '0.30', 'lle': '3.94', 'sei': '9.47'}",CHEMBL210353,,CHEMBL210353,4.99,0,http://www.openphacts.org/units/Nanomolar,483355,=,1,1,=,,IC50,nM,,10352.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,10.352
,,1727668,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)N1Cc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL201644,,CHEMBL201644,,0,http://www.openphacts.org/units/Nanomolar,483354,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727669,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL210941,,CHEMBL210941,,0,http://www.openphacts.org/units/Nanomolar,483353,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727670,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL210920,,CHEMBL210920,,0,http://www.openphacts.org/units/Nanomolar,483352,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727671,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL380240,,CHEMBL380240,,0,http://www.openphacts.org/units/Nanomolar,483351,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727672,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2cc(Cl)c(Cl)cc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '13.84', 'le': '0.29', 'lle': '2.85', 'sei': '10.05'}",CHEMBL377776,,CHEMBL377776,5.29,0,http://www.openphacts.org/units/Nanomolar,483350,=,1,1,=,,IC50,nM,,5129.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,5.129
,,1727673,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2c(c1)CN(C(=O)[C@@H]1CN[C@H](C(=O)N3CCCC3)C1)C2,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '15.44', 'le': '0.29', 'lle': '3.62', 'sei': '9.60'}",CHEMBL209981,,CHEMBL209981,5.05,0,http://www.openphacts.org/units/Nanomolar,483349,=,1,1,=,,IC50,nM,,8803.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,8.803
,,1727674,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(C(F)(F)F)cc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,,CHEMBL210718,,CHEMBL210718,,0,http://www.openphacts.org/units/Nanomolar,483348,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1727675,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(Cl)cc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '14.66', 'le': '0.29', 'lle': '3.32', 'sei': '9.69'}",CHEMBL208964,,CHEMBL208964,5.10,0,http://www.openphacts.org/units/Nanomolar,483347,=,1,1,=,,IC50,nM,,7951.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,7.951
,,1727676,[],CHEMBL861151,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(F)cc2C1,,,CHEMBL1147816,Bioorg Med Chem Lett,2006.0,"{'bei': '14.68', 'le': '0.28', 'lle': '3.60', 'sei': '9.24'}",CHEMBL210225,,CHEMBL210225,4.87,0,http://www.openphacts.org/units/Nanomolar,483346,=,1,1,=,,IC50,nM,,13609.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,13.609
,,1792969,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)Nc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL216383,,CHEMBL216383,,0,http://www.openphacts.org/units/Nanomolar,618575,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792970,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)Nc1ccc(F)cc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL385637,,CHEMBL385637,,0,http://www.openphacts.org/units/Nanomolar,618576,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792971,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL384985,,CHEMBL384985,,0,http://www.openphacts.org/units/Nanomolar,618577,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792972,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)Nc1ccc(F)c(F)c1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL386326,,CHEMBL386326,,0,http://www.openphacts.org/units/Nanomolar,618578,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792973,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1C,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL385394,,CHEMBL385394,,0,http://www.openphacts.org/units/Nanomolar,618579,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792974,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1OC,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL217198,,CHEMBL217198,,0,http://www.openphacts.org/units/Nanomolar,618580,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792975,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)c(OC)c1OC,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL217059,,CHEMBL217059,,0,http://www.openphacts.org/units/Nanomolar,618581,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792976,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)Nc1ccc(-c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL217060,,CHEMBL217060,,0,http://www.openphacts.org/units/Nanomolar,618582,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792977,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CCCN1C(=O)CNCCC(=O)NCc1ccccc1,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL382907,,CHEMBL382907,,0,http://www.openphacts.org/units/Nanomolar,618583,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792978,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)NCc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL216377,,CHEMBL216377,,0,http://www.openphacts.org/units/Nanomolar,618584,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792979,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)NCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL216453,,CHEMBL216453,,0,http://www.openphacts.org/units/Nanomolar,618585,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792980,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)NCc1ccccn1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL216296,,CHEMBL216296,,0,http://www.openphacts.org/units/Nanomolar,618586,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792981,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(NC(=O)CCNCC(=O)N1CCC[C@H]1C#N)c1ccccc1,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL201158,,CHEMBL201158,,0,http://www.openphacts.org/units/Nanomolar,618587,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792982,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL202711,,CHEMBL202711,,0,http://www.openphacts.org/units/Nanomolar,618588,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792983,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL216203,,CHEMBL216203,,0,http://www.openphacts.org/units/Nanomolar,618589,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792984,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CCCN1C(=O)CNCCC(=O)NCCc1ccccc1,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL201544,,CHEMBL201544,,0,http://www.openphacts.org/units/Nanomolar,618591,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792985,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)NCCc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL274770,,CHEMBL274770,,0,http://www.openphacts.org/units/Nanomolar,618592,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792986,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CC(=O)NC(C)(C)Cc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL217212,,CHEMBL217212,,0,http://www.openphacts.org/units/Nanomolar,618593,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
,,1792987,[],CHEMBL908241,"In vitro inhibition of FAP, seprase",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(CCNC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1,,,CHEMBL1137592,Bioorg Med Chem Lett,2007.0,,CHEMBL217339,,CHEMBL217339,,0,http://www.openphacts.org/units/Nanomolar,618594,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,20.0
